state,date,biometric,demographic,enrolment,total
West Bangal,2025-10-30,2.0,0.0,0.0,2.0
West Bangal,2025-10-31,0.0,3.0,0.0,3.0
West Bangal,2025-11-01,0.0,12.0,0.0,12.0
West Bangal,2025-11-03,0.0,6.0,0.0,6.0
West Bangal,2025-11-04,0.0,4.0,0.0,4.0
West Bangal,2025-11-05,0.0,2.0,0.0,2.0
West Bangal,2025-11-06,1.0,3.0,0.0,4.0
West Bangal,2025-11-07,3.0,1.0,0.0,4.0
West Bangal,2025-11-08,0.0,12.0,0.0,12.0
West Bangal,2025-11-10,0.0,1.0,0.0,1.0
West Bangal,2025-11-11,3.0,1.0,0.0,4.0
West Bangal,2025-11-12,3.0,5.0,0.0,8.0
West Bangal,2025-11-14,2.0,5.0,0.0,7.0
West Bangal,2025-11-15,2.0,1.0,0.0,3.0
West Bangal,2025-11-17,0.0,1.0,0.0,1.0
West Bangal,2025-11-18,0.0,2.0,0.0,2.0
West Bangal,2025-11-25,0.0,2.0,1.0,3.0
West Bangal,2025-12-15,0.0,2.0,0.0,2.0
West Bangal,2025-12-23,0.0,3.0,0.0,3.0
West Bangal,2025-12-26,0.0,3.0,0.0,3.0
West Bangal,2025-12-27,1.0,1.0,0.0,2.0
West Bangal,2025-12-28,0.0,1.0,0.0,1.0
West Bangal,2025-12-29,0.0,3.0,1.0,4.0
West Bengal,2025-04-01,250432.0,38336.0,4268.0,293036.0
West Bengal,2025-05-01,289260.0,75222.0,9582.0,374064.0
West Bengal,2025-06-01,287702.0,88491.0,7271.0,383464.0
West Bengal,2025-07-01,419961.0,147825.0,28544.0,596330.0
West Bengal,2025-09-01,17198.0,71181.0,5778.0,94157.0
West Bengal,2025-09-02,18927.0,70973.0,6051.0,95951.0
West Bengal,2025-09-03,17117.0,30245.0,6181.0,53543.0
West Bengal,2025-09-04,16232.0,52168.0,5824.0,74224.0
West Bengal,2025-09-05,8040.0,45681.0,4113.0,57834.0
West Bengal,2025-09-06,17593.0,50104.0,6057.0,73754.0
West Bengal,2025-09-07,3772.0,13911.0,2717.0,20400.0
West Bengal,2025-09-08,16786.0,52191.0,6414.0,75391.0
West Bengal,2025-09-09,18629.0,49886.0,6525.0,75040.0
West Bengal,2025-09-10,16975.0,43385.0,6353.0,66713.0
West Bengal,2025-09-11,16838.0,48801.0,5983.0,71622.0
West Bengal,2025-09-12,16504.0,62331.0,5900.0,84735.0
West Bengal,2025-09-13,8636.0,37529.0,4195.0,50360.0
West Bengal,2025-09-14,4361.0,9853.0,2476.0,16690.0
West Bengal,2025-09-15,15250.0,40367.0,3974.0,59591.0
West Bengal,2025-09-16,15647.0,30247.0,4539.0,50433.0
West Bengal,2025-09-17,10657.0,28039.0,3577.0,42273.0
West Bengal,2025-09-18,14878.0,38376.0,4819.0,58073.0
West Bengal,2025-09-19,15286.0,37102.0,4690.0,57078.0
West Bengal,2025-09-20,13296.0,31895.0,4231.0,49422.0
West Bengal,2025-10-13,193.0,16362.0,5583.0,22138.0
West Bengal,2025-10-15,11330.0,29731.0,4755.0,45816.0
West Bengal,2025-10-16,9431.0,41146.0,3989.0,54566.0
West Bengal,2025-10-17,14645.0,24361.0,12672.0,51678.0
West Bengal,2025-10-18,18038.0,27671.0,5017.0,50726.0
West Bengal,2025-10-19,19968.0,23968.0,7581.0,51517.0
West Bengal,2025-10-20,1560.0,13714.0,2217.0,17491.0
West Bengal,2025-10-21,1482.0,8473.0,985.0,10940.0
West Bengal,2025-10-22,111.0,1560.0,14.0,1685.0
West Bengal,2025-10-23,209.0,3866.0,26.0,4101.0
West Bengal,2025-10-24,10816.0,51872.0,4519.0,67207.0
West Bengal,2025-10-25,21923.0,40009.0,4091.0,66023.0
West Bengal,2025-10-26,18420.0,35064.0,1873.0,55357.0
West Bengal,2025-10-27,7622.0,22681.0,2035.0,32338.0
West Bengal,2025-10-28,5672.0,10440.0,2425.0,18537.0
West Bengal,2025-10-29,5236.0,37918.0,2523.0,45677.0
West Bengal,2025-10-30,20189.0,30058.0,11586.0,61833.0
West Bengal,2025-10-31,20576.0,100825.0,5995.0,127396.0
West Bengal,2025-11-01,18373.0,85199.0,887.0,104459.0
West Bengal,2025-11-02,14566.0,22255.0,8574.0,45395.0
West Bengal,2025-11-03,11030.0,30644.0,3088.0,44762.0
West Bengal,2025-11-04,17781.0,45105.0,106.0,62992.0
West Bengal,2025-11-05,10179.0,14978.0,6674.0,31831.0
West Bengal,2025-11-06,12136.0,77368.0,3865.0,93369.0
West Bengal,2025-11-07,19518.0,43740.0,3259.0,66517.0
West Bengal,2025-11-08,13830.0,59909.0,3795.0,77534.0
West Bengal,2025-11-09,6559.0,20529.0,4426.0,31514.0
West Bengal,2025-11-10,11952.0,59854.0,6382.0,78188.0
West Bengal,2025-11-11,18278.0,32921.0,3323.0,54522.0
West Bengal,2025-11-12,18534.0,60223.0,2783.0,81540.0
West Bengal,2025-11-13,12052.0,49423.0,1945.0,63420.0
West Bengal,2025-11-14,15773.0,53818.0,2653.0,72244.0
West Bengal,2025-11-15,10986.0,22819.0,6940.0,40745.0
West Bengal,2025-11-16,7721.0,6973.0,3782.0,18476.0
West Bengal,2025-11-17,7863.0,24825.0,2113.0,34801.0
West Bengal,2025-11-18,14631.0,30256.0,5062.0,49949.0
West Bengal,2025-11-19,9852.0,22203.0,5514.0,37569.0
West Bengal,2025-11-25,19606.0,7268.0,4054.0,30928.0
West Bengal,2025-12-15,7513.0,38665.0,9977.0,56155.0
West Bengal,2025-12-22,0.0,27886.0,6603.0,34489.0
West Bengal,2025-12-23,7.0,17463.0,1865.0,19335.0
West Bengal,2025-12-25,12104.0,21573.0,2336.0,36013.0
West Bengal,2025-12-26,13150.0,32576.0,3575.0,49301.0
West Bengal,2025-12-27,13304.0,25543.0,2393.0,41240.0
West Bengal,2025-12-28,7211.0,15809.0,2733.0,25753.0
West Bengal,2025-12-29,10603.0,28011.0,9173.0,47787.0
West Bengli,2025-11-06,0.0,1.0,0.0,1.0
West bengal,2025-09-01,0.0,1.0,0.0,1.0
West bengal,2025-09-02,0.0,5.0,0.0,5.0
West bengal,2025-09-08,0.0,0.0,1.0,1.0
West bengal,2025-09-09,1.0,0.0,0.0,1.0
West bengal,2025-09-10,0.0,3.0,0.0,3.0
West bengal,2025-09-11,0.0,2.0,0.0,2.0
West bengal,2025-09-12,1.0,1.0,0.0,2.0
West bengal,2025-09-13,1.0,0.0,1.0,2.0
West bengal,2025-09-16,2.0,0.0,0.0,2.0
West bengal,2025-09-18,0.0,1.0,0.0,1.0
West bengal,2025-09-19,1.0,0.0,0.0,1.0
West bengal,2025-10-15,1.0,3.0,0.0,4.0
West bengal,2025-10-16,1.0,0.0,0.0,1.0
West bengal,2025-10-18,0.0,1.0,0.0,1.0
West bengal,2025-10-24,0.0,2.0,0.0,2.0
West bengal,2025-10-31,1.0,0.0,0.0,1.0
West bengal,2025-11-01,0.0,2.0,0.0,2.0
West bengal,2025-11-04,1.0,1.0,0.0,2.0
West bengal,2025-11-07,1.0,0.0,0.0,1.0
West bengal,2025-11-08,0.0,0.0,1.0,1.0
West bengal,2025-11-09,0.0,0.0,1.0,1.0
West bengal,2025-11-10,1.0,3.0,0.0,4.0
West bengal,2025-11-11,2.0,1.0,0.0,3.0
West bengal,2025-11-12,0.0,1.0,0.0,1.0
West bengal,2025-11-14,0.0,2.0,0.0,2.0
West bengal,2025-11-15,0.0,1.0,1.0,2.0
West bengal,2025-12-15,0.0,6.0,0.0,6.0
West bengal,2025-12-26,0.0,2.0,0.0,2.0
West bengal,2025-12-28,0.0,0.0,1.0,1.0
West bengal,2025-12-29,1.0,1.0,1.0,3.0
Westbengal,2025-09-01,1.0,2.0,0.0,3.0
Westbengal,2025-09-03,1.0,2.0,0.0,3.0
Westbengal,2025-09-04,0.0,1.0,0.0,1.0
Westbengal,2025-09-05,0.0,0.0,1.0,1.0
Westbengal,2025-09-07,1.0,1.0,0.0,2.0
Westbengal,2025-09-08,0.0,1.0,0.0,1.0
Westbengal,2025-09-10,0.0,1.0,0.0,1.0
Westbengal,2025-09-11,1.0,2.0,0.0,3.0
Westbengal,2025-09-12,2.0,2.0,1.0,5.0
Westbengal,2025-09-15,0.0,1.0,0.0,1.0
Westbengal,2025-10-16,0.0,2.0,0.0,2.0
Westbengal,2025-10-17,0.0,2.0,1.0,3.0
Westbengal,2025-10-18,0.0,2.0,0.0,2.0
Westbengal,2025-10-20,0.0,1.0,0.0,1.0
Westbengal,2025-10-25,1.0,0.0,0.0,1.0
Westbengal,2025-10-30,0.0,0.0,1.0,1.0
Westbengal,2025-10-31,1.0,0.0,0.0,1.0
Westbengal,2025-11-02,1.0,2.0,0.0,3.0
Westbengal,2025-11-06,0.0,1.0,0.0,1.0
Westbengal,2025-11-07,0.0,2.0,0.0,2.0
Westbengal,2025-11-08,0.0,3.0,0.0,3.0
Westbengal,2025-11-10,2.0,0.0,0.0,2.0
Westbengal,2025-11-11,0.0,3.0,0.0,3.0
Westbengal,2025-11-12,1.0,3.0,0.0,4.0
Westbengal,2025-11-13,1.0,2.0,0.0,3.0
Westbengal,2025-11-14,1.0,0.0,0.0,1.0
Westbengal,2025-11-15,0.0,1.0,0.0,1.0
Westbengal,2025-11-17,0.0,4.0,0.0,4.0
Westbengal,2025-11-18,0.0,2.0,0.0,2.0
Westbengal,2025-11-19,0.0,1.0,0.0,1.0
Westbengal,2025-11-25,0.0,3.0,1.0,4.0
Westbengal,2025-12-15,0.0,2.0,0.0,2.0
Westbengal,2025-12-22,0.0,4.0,0.0,4.0
Westbengal,2025-12-26,0.0,1.0,0.0,1.0
Westbengal,2025-12-27,0.0,3.0,0.0,3.0
Westbengal,2025-12-29,0.0,0.0,1.0,1.0
andhra pradesh,2025-09-01,2.0,2.0,0.0,4.0
andhra pradesh,2025-09-02,1.0,1.0,0.0,2.0
andhra pradesh,2025-09-03,1.0,0.0,0.0,1.0
andhra pradesh,2025-09-05,0.0,4.0,0.0,4.0
andhra pradesh,2025-09-06,1.0,1.0,0.0,2.0
andhra pradesh,2025-09-08,0.0,1.0,0.0,1.0
andhra pradesh,2025-09-09,2.0,0.0,1.0,3.0
andhra pradesh,2025-09-11,2.0,0.0,0.0,2.0
andhra pradesh,2025-09-12,1.0,1.0,0.0,2.0
andhra pradesh,2025-09-13,0.0,4.0,0.0,4.0
andhra pradesh,2025-09-15,1.0,2.0,1.0,4.0
andhra pradesh,2025-09-17,2.0,3.0,0.0,5.0
andhra pradesh,2025-09-20,0.0,1.0,0.0,1.0
andhra pradesh,2025-10-18,2.0,0.0,0.0,2.0
andhra pradesh,2025-10-24,1.0,4.0,0.0,5.0
andhra pradesh,2025-10-25,0.0,2.0,0.0,2.0
andhra pradesh,2025-10-27,0.0,4.0,0.0,4.0
andhra pradesh,2025-10-29,3.0,2.0,1.0,6.0
andhra pradesh,2025-10-30,3.0,0.0,0.0,3.0
andhra pradesh,2025-10-31,1.0,4.0,1.0,6.0
andhra pradesh,2025-11-01,3.0,0.0,0.0,3.0
andhra pradesh,2025-11-02,0.0,2.0,0.0,2.0
andhra pradesh,2025-11-03,0.0,1.0,0.0,1.0
andhra pradesh,2025-11-04,1.0,1.0,0.0,2.0
andhra pradesh,2025-11-05,3.0,1.0,0.0,4.0
andhra pradesh,2025-11-06,1.0,1.0,0.0,2.0
andhra pradesh,2025-11-07,0.0,2.0,0.0,2.0
andhra pradesh,2025-11-08,1.0,1.0,0.0,2.0
andhra pradesh,2025-11-10,1.0,1.0,0.0,2.0
andhra pradesh,2025-11-12,0.0,8.0,0.0,8.0
andhra pradesh,2025-11-13,0.0,2.0,0.0,2.0
andhra pradesh,2025-11-14,1.0,1.0,0.0,2.0
andhra pradesh,2025-11-15,2.0,0.0,0.0,2.0
andhra pradesh,2025-11-18,0.0,4.0,0.0,4.0
andhra pradesh,2025-11-19,1.0,0.0,0.0,1.0
andhra pradesh,2025-11-25,1.0,0.0,0.0,1.0
andhra pradesh,2025-12-15,0.0,2.0,0.0,2.0
andhra pradesh,2025-12-23,0.0,2.0,1.0,3.0
andhra pradesh,2025-12-27,2.0,0.0,0.0,2.0
odisha,2025-09-01,0.0,1.0,0.0,1.0
odisha,2025-09-02,0.0,1.0,0.0,1.0
odisha,2025-09-03,1.0,0.0,0.0,1.0
odisha,2025-09-12,1.0,0.0,0.0,1.0
odisha,2025-09-15,1.0,0.0,0.0,1.0
odisha,2025-09-16,1.0,0.0,0.0,1.0
odisha,2025-09-18,2.0,1.0,0.0,3.0
odisha,2025-09-19,0.0,2.0,0.0,2.0
odisha,2025-09-20,0.0,2.0,0.0,2.0
odisha,2025-10-15,0.0,2.0,0.0,2.0
odisha,2025-10-18,1.0,0.0,0.0,1.0
odisha,2025-11-07,2.0,0.0,0.0,2.0
odisha,2025-11-08,1.0,0.0,0.0,1.0
odisha,2025-11-10,1.0,0.0,0.0,1.0
odisha,2025-11-12,1.0,0.0,0.0,1.0
odisha,2025-11-25,1.0,1.0,0.0,2.0
west Bengal,2025-09-01,0.0,1.0,0.0,1.0
west Bengal,2025-09-02,0.0,4.0,0.0,4.0
west Bengal,2025-09-11,1.0,0.0,0.0,1.0
west Bengal,2025-09-16,0.0,1.0,0.0,1.0
west Bengal,2025-10-13,0.0,2.0,0.0,2.0
west Bengal,2025-10-24,0.0,2.0,0.0,2.0
west Bengal,2025-11-11,0.0,1.0,0.0,1.0
west Bengal,2025-11-16,0.0,2.0,0.0,2.0
west Bengal,2025-12-15,0.0,2.0,0.0,2.0
