pincode,enrolment_count,state,district,biometric_update_count,biometric_rate
221109,319.0,Uttar Pradesh,Varanasi,2063.0,646.7084639498432
743374,319.0,West Bengal,South 24 Parganas,3102.0,972.4137931034483
577535,319.0,Karnataka,Chitradurga,2472.0,774.9216300940438
788150,319.0,Assam,Hailakandi,1665.0,521.9435736677116
841434,319.0,Bihar,Siwan,2748.0,861.4420062695924
841425,319.0,Bihar,Gopalganj,2719.0,852.3510971786834
804422,319.0,Bihar,Jehanabad,2593.0,812.8526645768025
560098,318.0,Karnataka,Bengaluru Urban,2959.0,930.503144654088
233221,318.0,Uttar Pradesh,Ghazipur,2922.0,918.867924528302
804425,318.0,Bihar,Jehanabad,2227.0,700.3144654088051
784117,318.0,Assam,Sonitpur,1328.0,417.61006289308176
721147,318.0,West Bengal,Paschim Medinipur,1775.0,558.1761006289308
782412,318.0,Assam,Marigaon,643.0,202.20125786163524
802213,318.0,Bihar,Rohtas,3134.0,985.5345911949686
509334,317.0,Telangana,Mahabubnagar,2784.0,878.2334384858044
851213,317.0,Bihar,Khagaria,2760.0,870.6624605678232
321405,316.0,Rajasthan,Bharatpur,2000.0,632.9113924050633
276203,316.0,Uttar Pradesh,Azamgarh,2342.0,741.1392405063292
788117,315.0,Assam,Cachar,554.0,175.87301587301587
307803,315.0,Rajasthan,Jalor,1673.0,531.1111111111111
721513,314.0,West Bengal,Paschim Medinipur,2104.0,670.063694267516
281202,314.0,Uttar Pradesh,Mathura,2865.0,912.4203821656051
271124,314.0,Uttar Pradesh,Gonda,2529.0,805.4140127388536
700103,314.0,West Bengal,South 24 Parganas,2364.0,752.8662420382166
800014,314.0,Bihar,Patna,1909.0,607.9617834394904
711310,313.0,West Bengal,Haora,2315.0,739.6166134185304
741402,313.0,West Bengal,Nadia,2014.0,643.4504792332268
562105,312.0,Karnataka,Chikkaballapur,3107.0,995.8333333333334
364310,312.0,Gujarat,Bhavnagar,2310.0,740.3846153846155
272127,312.0,Uttar Pradesh,Basti,2794.0,895.5128205128204
743294,311.0,West Bengal,North 24 Parganas,1561.0,501.92926045016077
787034,311.0,Assam,Dhemaji,1185.0,381.0289389067524
800004,311.0,Bihar,Patna,1758.0,565.273311897106
743395,311.0,West Bengal,South 24 Parganas,1381.0,444.0514469453376
721601,310.0,West Bengal,East Midnapore,2919.0,941.6129032258065
841208,310.0,Bihar,Saran,1891.0,610.0
224204,310.0,Uttar Pradesh,Faizabad,3047.0,982.9032258064515
494114,310.0,Chhattisgarh,Sukma,2924.0,943.2258064516128
721135,309.0,West Bengal,Paschim Medinipur,1774.0,574.1100323624596
307023,309.0,Rajasthan,Sirohi,2774.0,897.7346278317151
205141,309.0,Uttar Pradesh,Firozabad,2889.0,934.9514563106796
825407,309.0,Jharkhand,Koderma,2804.0,907.4433656957929
813212,308.0,Bihar,Banka,2379.0,772.4025974025974
470223,308.0,Madhya Pradesh,Sagar,2781.0,902.922077922078
814152,308.0,Jharkhand,Deoghar,2759.0,895.7792207792207
560004,308.0,Karnataka,Bengaluru Urban,2162.0,701.948051948052
682006,307.0,Kerala,Ernakulam,3036.0,988.9250814332248
361310,307.0,Gujarat,Devbhumi Dwarka,2597.0,845.928338762215
841504,307.0,Bihar,Siwan,2270.0,739.4136807817589
458669,306.0,Madhya Pradesh,Mandsaur,2239.0,731.6993464052288
582112,306.0,Karnataka,Gadag,1976.0,645.7516339869281
303806,306.0,Rajasthan,Jaipur,2243.0,733.0065359477123
802163,306.0,Bihar,Bhojpur,1782.0,582.3529411764706
751024,305.0,Odisha,Khordha,2735.0,896.7213114754098
524411,305.0,Andhra Pradesh,Spsr Nellore,1488.0,487.86885245901635
712306,305.0,West Bengal,Hooghly,2662.0,872.7868852459017
229305,305.0,Uttar Pradesh,Amethi,2614.0,857.0491803278688
733140,305.0,West Bengal,Dakshin Dinajpur,2396.0,785.5737704918033
382750,304.0,Gujarat,Surendra Nagar,2511.0,825.9868421052632
784112,304.0,Assam,Sonitpur,691.0,227.3026315789474
757034,304.0,Odisha,Mayurbhanj,2470.0,812.5
222303,304.0,Uttar Pradesh,Sultanpur,2974.0,978.2894736842104
783345,304.0,Assam,Kokrajhar,1962.0,645.3947368421052
583212,303.0,Karnataka,Bellary,3012.0,994.059405940594
250645,303.0,Uttar Pradesh,Baghpat,2926.0,965.6765676567657
585313,303.0,Karnataka,Kalaburagi,2859.0,943.5643564356436
322219,303.0,Rajasthan,Sawai Madhopur,2842.0,937.953795379538
781012,302.0,Assam,Kamrup Metro,983.0,325.49668874172187
311302,302.0,Rajasthan,Bhilwara,2620.0,867.5496688741722
788802,302.0,Assam,Cachar,672.0,222.5165562913907
845457,302.0,Bihar,East Champaran,2638.0,873.5099337748345
721443,301.0,West Bengal,Paschim Medinipur,1495.0,496.67774086378734
841213,301.0,Bihar,Saran,1169.0,388.3720930232558
243631,301.0,Uttar Pradesh,Budaun,2259.0,750.4983388704319
765029,301.0,Odisha,Rayagada,2880.0,956.8106312292359
854332,300.0,Bihar,Araria,2896.0,965.3333333333334
742168,300.0,West Bengal,Murshidabad,1673.0,557.6666666666667
841203,300.0,Bihar,Siwan,2010.0,670.0
184205,300.0,Jammu and Kashmir,Kathua,2823.0,941.0
110024,300.0,Delhi,South Delhi,1958.0,652.6666666666666
786612,300.0,Assam,Dibrugarh,657.0,219.0
243634,299.0,Uttar Pradesh,Budaun,2927.0,978.9297658862877
845414,299.0,Bihar,East Champaran,2555.0,854.5150501672241
712404,299.0,West Bengal,Hooghly,2507.0,838.4615384615385
741313,299.0,West Bengal,Nadia,520.0,173.91304347826087
721140,298.0,West Bengal,Paschim Medinipur,2253.0,756.0402684563759
202155,298.0,Uttar Pradesh,Aligarh,2368.0,794.6308724832215
583281,298.0,Karnataka,Koppal,2370.0,795.3020134228188
591220,298.0,Karnataka,Belagavi,2827.0,948.6577181208054
844115,297.0,Bihar,Vaishali,1810.0,609.4276094276095
801105,297.0,Bihar,Patna,2246.0,756.2289562289562
803109,297.0,Bihar,Nawada,1918.0,645.7912457912457
800111,297.0,Bihar,Patna,1732.0,583.1649831649831
723149,297.0,West Bengal,Puruliya,1981.0,667.0033670033671
331411,297.0,Rajasthan,Churu,2641.0,889.2255892255893
604301,297.0,Tamil Nadu,Viluppuram,2219.0,747.1380471380471
500065,296.0,Andhra Pradesh,Hyderabad,2889.0,976.0135135135135
742184,296.0,West Bengal,Murshidabad,709.0,239.52702702702703
783350,296.0,Assam,Kokrajhar,1285.0,434.12162162162156
785112,296.0,Assam,Jorhat,1091.0,368.5810810810811
802351,296.0,Bihar,Bhojpur,1345.0,454.39189189189193
221112,295.0,Uttar Pradesh,Varanasi,1869.0,633.5593220338983
344801,294.0,Rajasthan,Barmer,2636.0,896.5986394557824
781020,294.0,Assam,Kamrup Metro,874.0,297.27891156462584
781312,294.0,Assam,Nalbari,1447.0,492.17687074829934
276207,294.0,Uttar Pradesh,Azamgarh,2499.0,850.0
784523,294.0,Assam,Udalguri,732.0,248.9795918367347
228155,293.0,Uttar Pradesh,Sultanpur,2395.0,817.4061433447099
741122,293.0,West Bengal,Nadia,1705.0,581.9112627986348
585325,293.0,Karnataka,Gulbarga,2828.0,965.1877133105803
799035,293.0,Tripura,West Tripura,2766.0,944.0273037542662
362550,293.0,Gujarat,Gir Somnath,1882.0,642.320819112628
721439,293.0,West Bengal,East Midnapore,2322.0,792.4914675767918
731213,292.0,West Bengal,Birbhum,2906.0,995.2054794520548
742163,292.0,West Bengal,Murshidabad,2724.0,932.8767123287671
737111,292.0,Sikkim,West Sikkim,1392.0,476.7123287671233
844124,292.0,Bihar,Vaishali,2717.0,930.4794520547946
802101,291.0,Bihar,Buxar,2295.0,788.659793814433
582116,291.0,Karnataka,Gadag,2732.0,938.8316151202749
250221,291.0,Uttar Pradesh,Meerut,2432.0,835.7388316151204
713502,290.0,West Bengal,Barddhaman,2020.0,696.551724137931
721149,290.0,West Bengal,Paschim Medinipur,2566.0,884.8275862068965
843126,290.0,Bihar,Muzaffarpur,2866.0,988.2758620689655
233306,290.0,Uttar Pradesh,Ghazipur,2403.0,828.6206896551723
700049,290.0,West Bengal,24 Paraganas North,2358.0,813.103448275862
711226,290.0,West Bengal,Howrah,1459.0,503.1034482758621
221601,290.0,Uttar Pradesh,Mau,2906.0,1002.0689655172413
322220,289.0,Rajasthan,Karauli,2621.0,906.9204152249135
721125,289.0,West Bengal,Paschim Medinipur,2202.0,761.9377162629758
206303,289.0,Uttar Pradesh,Mainpuri,2674.0,925.2595155709341
585221,289.0,Karnataka,Yadgir,2859.0,989.2733564013841
591302,289.0,Karnataka,Belgaum,2891.0,1000.3460207612458
226101,289.0,Uttar Pradesh,Lucknow,2869.0,992.7335640138409
784103,289.0,Assam,Sonitpur,639.0,221.10726643598616
122102,289.0,Haryana,Gurgaon,2624.0,907.9584775086506
848206,289.0,Bihar,Samastipur,2775.0,960.2076124567475
784001,288.0,Assam,Sonitpur,1859.0,645.4861111111111
841237,288.0,Bihar,Siwan,2012.0,698.6111111111111
841215,288.0,Bihar,Saran,2109.0,732.2916666666667
811104,288.0,Bihar,Patna,2895.0,1005.2083333333334
711403,287.0,West Bengal,Howrah,2656.0,925.4355400696865
721446,287.0,West Bengal,Purba Medinipur,2412.0,840.4181184668989
797108,287.0,Nagaland,Phek,1004.0,349.82578397212546
743437,287.0,West Bengal,North 24 Parganas,1626.0,566.5505226480836
328041,287.0,Rajasthan,Dholpur,2761.0,962.0209059233449
802125,286.0,Bihar,Buxar,1279.0,447.20279720279717
815354,286.0,Jharkhand,Jamtara,1739.0,608.0419580419581
322254,286.0,Rajasthan,Karauli,2394.0,837.062937062937
804407,285.0,Bihar,Gaya,2300.0,807.0175438596491
333503,284.0,Rajasthan,Jhunjhunun,2787.0,981.338028169014
721504,284.0,West Bengal,Paschim Medinipur,1837.0,646.830985915493
785615,284.0,Assam,Golaghat,299.0,105.28169014084507
583219,284.0,Karnataka,Vijayanagara,2688.0,946.4788732394366
804454,284.0,Bihar,Jehanabad,1709.0,601.7605633802817
271402,284.0,Uttar Pradesh,Gonda,2640.0,929.5774647887324
824123,283.0,Bihar,Aurangabad(bh),2004.0,708.1272084805653
723154,283.0,West Bengal,Puruliya,1452.0,513.0742049469965
848122,283.0,Bihar,Samastipur,2712.0,958.3038869257952
743247,283.0,West Bengal,North 24 Parganas,1690.0,597.1731448763251
411023,282.0,Maharashtra,Pune,2531.0,897.517730496454
743446,282.0,West Bengal,North 24 Parganas,2598.0,921.2765957446809
781318,282.0,Assam,Barpeta,2548.0,903.5460992907801
712415,282.0,West Bengal,Hooghly,1935.0,686.1702127659574
804427,281.0,Bihar,Jehanabad,1656.0,589.3238434163701
786154,281.0,Assam,Tinsukia,768.0,273.3096085409253
786188,281.0,Assam,Tinsukia,447.0,159.07473309608542
712122,281.0,West Bengal,Hooghly,2524.0,898.2206405693951
586113,281.0,Karnataka,Vijayapura,2289.0,814.5907473309608
210204,281.0,Uttar Pradesh,Chitrakoot,2829.0,1006.7615658362989
224145,281.0,Uttar Pradesh,Ambedkar Nagar,2413.0,858.7188612099645
389146,281.0,Gujarat,Dahod,2288.0,814.2348754448399
250341,281.0,Uttar Pradesh,Meerut,2540.0,903.914590747331
331811,281.0,Rajasthan,Bikaner,2712.0,965.1245551601423
732103,281.0,West Bengal,Malda,2242.0,797.8647686832741
262905,280.0,Uttar Pradesh,Kheri,2639.0,942.5000000000001
281123,280.0,Uttar Pradesh,Mathura,1642.0,586.4285714285713
712416,280.0,West Bengal,Hooghly,2313.0,826.0714285714287
721632,280.0,West Bengal,Purba Medinipur,1894.0,676.4285714285714
182141,280.0,Jammu and Kashmir,Udhampur,2715.0,969.6428571428571
224139,280.0,Uttar Pradesh,Ambedkar Nagar,2472.0,882.8571428571429
383430,280.0,Gujarat,Sabar Kantha,2260.0,807.1428571428571
711314,279.0,West Bengal,Howrah,2431.0,871.3261648745521
841505,279.0,Bihar,Gopalganj,2541.0,910.752688172043
700136,279.0,West Bengal,North 24 Parganas,1481.0,530.8243727598566
360006,279.0,Gujarat,Rajkot,2555.0,915.7706093189963
785631,279.0,Assam,Jorhat,793.0,284.22939068100357
805112,279.0,Bihar,Nawada,1454.0,521.1469534050179
582114,279.0,Karnataka,Gadag,1689.0,605.3763440860215
734101,278.0,West Bengal,Darjeeling,1142.0,410.7913669064748
783373,278.0,Assam,Chirang,1261.0,453.59712230215825
321409,278.0,Rajasthan,Bharatpur,2623.0,943.5251798561151
284304,278.0,Uttar Pradesh,Jhansi,1862.0,669.7841726618706
841407,278.0,Bihar,Gopalganj,2234.0,803.5971223021584
742140,278.0,West Bengal,Murshidabad,1612.0,579.8561151079138
802111,277.0,Bihar,Buxar,1719.0,620.5776173285199
227304,277.0,Uttar Pradesh,Sultanpur,2383.0,860.2888086642599
732204,277.0,West Bengal,Malda,1085.0,391.69675090252707
731121,277.0,West Bengal,Birbhum,1364.0,492.4187725631769
332602,277.0,Rajasthan,Sikar,1917.0,692.057761732852
802103,277.0,Bihar,Buxar,1977.0,713.7184115523465
560038,277.0,Karnataka,Bengaluru Urban,1760.0,635.3790613718411
341502,277.0,Rajasthan,Nagaur,2564.0,925.6317689530686
303804,277.0,Rajasthan,Jaipur,2531.0,913.7184115523465
228141,276.0,Uttar Pradesh,Sultanpur,2256.0,817.3913043478261
731215,276.0,West Bengal,Birbhum,1529.0,553.9855072463769
502296,276.0,Telangana,Medak,2432.0,881.1594202898551
822119,276.0,Jharkhand,Latehar,2724.0,986.9565217391305
734201,276.0,West Bengal,Darjeeling,1359.0,492.39130434782606
587154,275.0,Karnataka,Bagalkot,1776.0,645.8181818181818
281201,275.0,Uttar Pradesh,Mathura,2070.0,752.7272727272727
721156,275.0,West Bengal,Paschim Medinipur,2230.0,810.909090909091
721458,275.0,West Bengal,East Midnapore,1817.0,660.7272727272727
713147,274.0,West Bengal,Bardhaman,1758.0,641.6058394160584
450112,274.0,Madhya Pradesh,East Nimar,2582.0,942.3357664233575
713150,274.0,West Bengal,Barddhaman,2580.0,941.6058394160584
721656,274.0,West Bengal,Purba Medinipur,2230.0,813.8686131386862
229302,274.0,Uttar Pradesh,Rae Bareli,2032.0,741.6058394160584
585309,274.0,Karnataka,Kalaburagi,2479.0,904.7445255474452
797114,274.0,Nagaland,Phek,1167.0,425.9124087591241
802223,273.0,Bihar,Bhojpur,1471.0,538.8278388278388
635307,273.0,Tamil Nadu,Krishnagiri,2715.0,994.5054945054945
712403,273.0,West Bengal,Hooghly,2343.0,858.2417582417582
509130,273.0,Telangana,Narayanpet,2406.0,881.3186813186813
383220,272.0,Gujarat,Sabar Kantha,1638.0,602.2058823529412
783394,272.0,Assam,Chirang,1178.0,433.0882352941177
788710,272.0,Assam,Karimganj,416.0,152.94117647058823
713142,272.0,West Bengal,Barddhaman,1408.0,517.6470588235294
841408,271.0,Bihar,Siwan,1582.0,583.7638376383765
314406,271.0,Rajasthan,Dungarpur,2449.0,903.6900369003691
742149,271.0,West Bengal,Murshidabad,2684.0,990.4059040590406
388530,271.0,Gujarat,Anand,2531.0,933.9483394833949
228132,271.0,Uttar Pradesh,Sultanpur,1915.0,706.6420664206643
262728,271.0,Uttar Pradesh,Kheri,2357.0,869.7416974169741
852109,271.0,Bihar,Supaul,2369.0,874.169741697417
250622,271.0,Uttar Pradesh,Baghpat,2199.0,811.4391143911439
785690,271.0,Assam,Charaideo,1286.0,474.5387453874539
311403,271.0,Rajasthan,Bhilwara,2614.0,964.5756457564576
322242,270.0,Rajasthan,Karauli,2709.0,1003.3333333333334
732127,269.0,West Bengal,Malda,1311.0,487.360594795539
276302,269.0,Uttar Pradesh,Azamgarh,2049.0,761.7100371747213
784111,269.0,Assam,Sonitpur,698.0,259.47955390334573
841210,269.0,Bihar,Siwan,1792.0,666.1710037174721
723102,268.0,West Bengal,Puruliya,1897.0,707.8358208955224
221302,268.0,Uttar Pradesh,Varanasi,2681.0,1000.3731343283581
274701,268.0,Uttar Pradesh,Deoria,2552.0,952.2388059701493
233311,268.0,Uttar Pradesh,Ghazipur,1739.0,648.8805970149253
781381,268.0,Assam,Kamrup,1606.0,599.2537313432836
732142,268.0,West Bengal,Malda,2672.0,997.0149253731342
700126,268.0,West Bengal,North Twenty Four Parganas,2033.0,758.5820895522388
591117,268.0,Karnataka,Belgaum,2601.0,970.5223880597014
841202,267.0,Bihar,Saran,1560.0,584.2696629213483
733143,267.0,West Bengal,Uttar Dinajpur,2115.0,792.1348314606741
743232,267.0,West Bengal,North 24 Parganas,1240.0,464.4194756554307
797115,267.0,Nagaland,Dimapur,2624.0,982.7715355805243
203202,267.0,Uttar Pradesh,Gautam Buddha Nagar,2664.0,997.752808988764
828305,267.0,Jharkhand,Dhanbad,2045.0,765.9176029962547
732122,266.0,West Bengal,Malda,1968.0,739.8496240601504
848129,266.0,Bihar,Samastipur,1900.0,714.2857142857143
787026,265.0,Assam,Dhemaji,1122.0,423.39622641509436
816129,264.0,Jharkhand,Sahebganj,1463.0,554.1666666666667
783323,263.0,Assam,Dhubri,1231.0,468.0608365019012
464776,263.0,Madhya Pradesh,Raisen,2274.0,864.638783269962
743378,263.0,West Bengal,South 24 Parganas,1576.0,599.2395437262358
334021,263.0,Rajasthan,Bikaner,2524.0,959.6958174904943
783128,263.0,Assam,Dhubri,2259.0,858.9353612167301
250619,263.0,Uttar Pradesh,Baghpat,2006.0,762.7376425855514
785697,262.0,Assam,Sibsagar,405.0,154.58015267175574
743377,262.0,West Bengal,South 24 Parganas,1683.0,642.3664122137404
812002,262.0,Bihar,Bhagalpur,2314.0,883.206106870229
175101,262.0,Himachal Pradesh,Kullu,1563.0,596.5648854961831
560027,262.0,Karnataka,Bengaluru Urban,2545.0,971.3740458015268
363427,262.0,Gujarat,Surendra Nagar,1796.0,685.4961832061068
244412,262.0,Uttar Pradesh,Sambhal,1776.0,677.8625954198473
584132,261.0,Karnataka,Raichur,1562.0,598.4674329501916
788102,261.0,Assam,Cachar,296.0,113.40996168582376
321028,260.0,Rajasthan,Bharatpur,2452.0,943.0769230769231
586215,260.0,Karnataka,Bijapur,2013.0,774.2307692307693
736176,260.0,West Bengal,Cooch Behar,555.0,213.46153846153845
845434,260.0,Bihar,East Champaran,1528.0,587.6923076923077
250110,259.0,Uttar Pradesh,Meerut,2338.0,902.7027027027026
783127,259.0,Assam,Dhubri,2054.0,793.050193050193
811313,259.0,Bihar,Jamui,2224.0,858.6872586872587
465106,259.0,Madhya Pradesh,Shajapur,2277.0,879.1505791505791
313325,259.0,Rajasthan,Rajsamand,2313.0,893.0501930501931
110016,258.0,Delhi,South Delhi,1437.0,556.9767441860465
501203,258.0,Telangana,K.v. Rangareddy,2474.0,958.9147286821704
781017,258.0,Assam,Kamrup Metro,569.0,220.54263565891472
802313,258.0,Bihar,Bhojpur,2210.0,856.5891472868216
723151,258.0,West Bengal,Puruliya,1923.0,745.3488372093024
722203,258.0,West Bengal,Bankura,2354.0,912.4031007751938
281406,257.0,Uttar Pradesh,Mathura,2493.0,970.0389105058365
713347,257.0,West Bengal,Barddhaman,2181.0,848.6381322957199
794112,257.0,Meghalaya,North Garo Hills,278.0,108.17120622568093
711102,257.0,West Bengal,Haora,2450.0,953.3073929961089
322213,256.0,Rajasthan,Karauli,1843.0,719.921875
321025,256.0,Rajasthan,Bharatpur,1508.0,589.0625
741245,255.0,West Bengal,Nadia,2123.0,832.5490196078432
487114,255.0,Madhya Pradesh,Narsimhapur,2432.0,953.7254901960785
733211,255.0,West Bengal,Uttar Dinajpur,1011.0,396.47058823529414
202141,255.0,Uttar Pradesh,Aligarh,2039.0,799.6078431372549
583228,255.0,Karnataka,Koppal,2455.0,962.7450980392157
453220,255.0,Madhya Pradesh,Indore,2430.0,952.9411764705882
721448,254.0,West Bengal,East Midnapore,1853.0,729.5275590551181
785684,254.0,Assam,Sibsagar,833.0,327.9527559055118
458113,254.0,Madhya Pradesh,Neemuch,2152.0,847.2440944881889
345028,254.0,Rajasthan,Jaisalmer,1635.0,643.7007874015749
843121,254.0,Bihar,Muzaffarpur,2329.0,916.9291338582677
841401,254.0,Bihar,Saran,2476.0,974.8031496062993
713403,254.0,West Bengal,Paschim Bardhaman,1886.0,742.5196850393701
700129,253.0,West Bengal,24 Paraganas North,807.0,318.97233201581025
331505,253.0,Rajasthan,Churu,2291.0,905.5335968379447
301412,253.0,Rajasthan,Alwar,2051.0,810.6719367588934
184143,253.0,Jammu and Kashmir,Kathua,2412.0,953.3596837944664
585318,253.0,Karnataka,Gulbarga,2443.0,965.612648221344
277201,252.0,Uttar Pradesh,Ballia,1663.0,659.9206349206349
203150,252.0,Uttar Pradesh,Bulandshahr,2491.0,988.4920634920635
122101,252.0,Haryana,Gurgaon,2519.0,999.6031746031745
275105,252.0,Uttar Pradesh,Mau,2019.0,801.1904761904763
700007,252.0,West Bengal,Kolkata,1631.0,647.2222222222223
275102,252.0,Uttar Pradesh,Mau,1875.0,744.047619047619
303348,252.0,Rajasthan,Jaipur,2052.0,814.2857142857142
721122,251.0,West Bengal,Paschim Medinipur,1445.0,575.6972111553785
281308,251.0,Uttar Pradesh,Mathura,2359.0,939.8406374501992
245402,251.0,Uttar Pradesh,Bulandshahr,2453.0,977.2908366533864
723130,251.0,West Bengal,Purulia,1642.0,654.183266932271
182311,250.0,Jammu and Kashmir,Udhampur,2313.0,925.2
311202,250.0,Rajasthan,Bhilwara,2434.0,973.6
721654,250.0,West Bengal,Purba Medinipur,2252.0,900.8
262725,250.0,Uttar Pradesh,Kheri,2033.0,813.1999999999999
251319,250.0,Uttar Pradesh,Muzaffarnagar,2456.0,982.4
781122,250.0,Assam,Kamrup,588.0,235.2
